system:index,classification,.geo
16104,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9282395467427,50.9505115373984]}"
16105,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92832937827112,50.9505115373984]}"
16106,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92841920979953,50.9505115373984]}"
16107,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92850904132794,50.9505115373984]}"
16108,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92859887285636,50.9505115373984]}"
16109,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92868870438477,50.9505115373984]}"
16110,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92877853591318,50.9505115373984]}"
16111,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.9505115373984]}"
16112,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.95060136892681]}"
16113,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.95060136892681]}"
16114,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.95060136892681]}"
16115,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.95060136892681]}"
16116,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.95060136892681]}"
16117,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.95060136892681]}"
16118,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.95060136892681]}"
16119,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.95060136892681]}"
16120,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.95060136892681]}"
16121,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.95060136892681]}"
16122,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.95060136892681]}"
16123,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.95060136892681]}"
16124,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.95060136892681]}"
16125,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.95060136892681]}"
16126,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.95060136892681]}"
16127,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.95060136892681]}"
16128,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.95060136892681]}"
16129,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.95060136892681]}"
16130,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.95060136892681]}"
16131,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.95060136892681]}"
16132,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.95060136892681]}"
16133,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.95060136892681]}"
16134,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.95060136892681]}"
16135,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.95060136892681]}"
16136,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.95060136892681]}"
16137,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.95060136892681]}"
16138,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.95060136892681]}"
16139,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.95060136892681]}"
16140,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.95060136892681]}"
16141,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.95060136892681]}"
16142,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.95060136892681]}"
16143,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.95060136892681]}"
16144,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.95060136892681]}"
16145,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.95060136892681]}"
16146,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.95060136892681]}"
16147,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.95060136892681]}"
16148,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.95060136892681]}"
16149,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.95060136892681]}"
16150,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.95060136892681]}"
16151,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.95060136892681]}"
16152,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.95060136892681]}"
16153,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.95060136892681]}"
16154,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.95060136892681]}"
16155,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.95060136892681]}"
16156,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.95060136892681]}"
16157,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.95060136892681]}"
16158,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.95060136892681]}"
16159,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.95060136892681]}"
16160,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.95060136892681]}"
16161,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.95060136892681]}"
16162,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.95060136892681]}"
16163,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.95060136892681]}"
16164,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.95060136892681]}"
16165,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.95060136892681]}"
16166,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.95060136892681]}"
16167,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.95060136892681]}"
16168,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.95060136892681]}"
16169,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.95060136892681]}"
16170,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.95060136892681]}"
16171,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.95060136892681]}"
16172,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.95060136892681]}"
16173,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.95060136892681]}"
16174,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.95060136892681]}"
16175,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.95060136892681]}"
16176,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.95060136892681]}"
16177,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.95060136892681]}"
16178,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.95060136892681]}"
16179,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.95060136892681]}"
16180,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.95060136892681]}"
16181,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.95060136892681]}"
16182,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.95060136892681]}"
16183,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.95060136892681]}"
16184,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.95060136892681]}"
16185,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.95060136892681]}"
16186,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.95060136892681]}"
16187,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.95060136892681]}"
16188,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.95060136892681]}"
16189,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.95060136892681]}"
16190,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.95060136892681]}"
16191,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.95060136892681]}"
16192,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.95060136892681]}"
16193,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.95060136892681]}"
16194,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.95060136892681]}"
16195,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.95060136892681]}"
16196,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.95060136892681]}"
16197,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.95060136892681]}"
16198,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.95060136892681]}"
16199,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.95060136892681]}"
16200,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.95060136892681]}"
16201,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.95060136892681]}"
16202,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.95060136892681]}"
16203,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.95060136892681]}"
16204,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.95060136892681]}"
16205,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.95060136892681]}"
16206,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.95060136892681]}"
16207,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.95060136892681]}"
16208,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.95060136892681]}"
16209,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.95060136892681]}"
16210,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.95060136892681]}"
16211,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.95060136892681]}"
16212,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.95060136892681]}"
16213,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.95060136892681]}"
16214,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.95060136892681]}"
16215,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.95060136892681]}"
16216,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.95060136892681]}"
16217,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.95060136892681]}"
16218,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.95060136892681]}"
16219,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.95060136892681]}"
16220,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.95060136892681]}"
16221,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.95060136892681]}"
16222,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.95060136892681]}"
16223,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.95060136892681]}"
16224,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.95060136892681]}"
16225,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.95060136892681]}"
16226,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.95060136892681]}"
16227,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.95060136892681]}"
16228,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.95060136892681]}"
16229,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.95060136892681]}"
16230,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.95060136892681]}"
16231,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.95060136892681]}"
16232,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.95060136892681]}"
16233,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.95060136892681]}"
16234,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.95060136892681]}"
16235,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.95060136892681]}"
16236,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.95060136892681]}"
16237,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.95060136892681]}"
16238,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.95060136892681]}"
16239,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.95060136892681]}"
16240,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.95060136892681]}"
16241,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.95060136892681]}"
16242,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.95060136892681]}"
16243,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.95060136892681]}"
16244,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.95060136892681]}"
16245,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.95060136892681]}"
16246,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.95060136892681]}"
16247,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.95060136892681]}"
16248,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.95060136892681]}"
16249,14,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.95060136892681]}"
16250,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.95060136892681]}"
16251,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.95060136892681]}"
16252,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.95060136892681]}"
16253,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.95060136892681]}"
16254,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.95060136892681]}"
16255,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.95060136892681]}"
16256,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.95060136892681]}"
16257,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.95060136892681]}"
16258,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.95060136892681]}"
16259,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.95060136892681]}"
16260,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.95060136892681]}"
16261,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.95060136892681]}"
16262,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.95060136892681]}"
16263,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.95060136892681]}"
16264,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.95060136892681]}"
16265,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.95060136892681]}"
16266,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.95060136892681]}"
16267,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.95060136892681]}"
16268,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.95060136892681]}"
16269,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.95060136892681]}"
