system:index,classification,.geo
272,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94080973232991]}"
273,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94080973232991]}"
274,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94080973232991]}"
275,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94080973232991]}"
276,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94080973232991]}"
277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94080973232991]}"
278,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94080973232991]}"
279,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94080973232991]}"
280,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94080973232991]}"
281,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94080973232991]}"
282,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94080973232991]}"
283,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94080973232991]}"
284,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94080973232991]}"
285,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94080973232991]}"
286,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94080973232991]}"
287,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94080973232991]}"
288,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94080973232991]}"
289,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94080973232991]}"
290,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94080973232991]}"
291,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94080973232991]}"
292,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94080973232991]}"
293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94080973232991]}"
294,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94080973232991]}"
295,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94089956385832]}"
296,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94089956385832]}"
297,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94089956385832]}"
298,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94089956385832]}"
299,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94089956385832]}"
300,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94089956385832]}"
301,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94089956385832]}"
302,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94089956385832]}"
303,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94089956385832]}"
304,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94089956385832]}"
305,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94089956385832]}"
306,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94089956385832]}"
307,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94089956385832]}"
308,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94089956385832]}"
309,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94089956385832]}"
310,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94089956385832]}"
311,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94089956385832]}"
312,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94089956385832]}"
313,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94089956385832]}"
314,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94089956385832]}"
315,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94089956385832]}"
316,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94089956385832]}"
317,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94089956385832]}"
318,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94089956385832]}"
319,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94089956385832]}"
320,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94089956385832]}"
321,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94089956385832]}"
322,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94089956385832]}"
323,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94089956385832]}"
324,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94089956385832]}"
325,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94089956385832]}"
326,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94089956385832]}"
327,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94089956385832]}"
328,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94089956385832]}"
329,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94089956385832]}"
330,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94089956385832]}"
331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94089956385832]}"
332,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94089956385832]}"
333,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94089956385832]}"
334,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94089956385832]}"
335,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94089956385832]}"
336,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94098939538674]}"
337,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94098939538674]}"
338,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94098939538674]}"
339,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94098939538674]}"
340,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94098939538674]}"
341,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94098939538674]}"
342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94098939538674]}"
343,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94098939538674]}"
344,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94098939538674]}"
345,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94098939538674]}"
346,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94098939538674]}"
347,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94098939538674]}"
348,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94098939538674]}"
349,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94098939538674]}"
350,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94098939538674]}"
351,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94098939538674]}"
352,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94098939538674]}"
353,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94098939538674]}"
354,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94098939538674]}"
355,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94098939538674]}"
356,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94098939538674]}"
357,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94098939538674]}"
358,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94098939538674]}"
359,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94098939538674]}"
360,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94098939538674]}"
361,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94098939538674]}"
362,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94098939538674]}"
363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94098939538674]}"
364,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94098939538674]}"
365,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94098939538674]}"
366,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94098939538674]}"
367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94098939538674]}"
368,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94098939538674]}"
369,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94098939538674]}"
370,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94098939538674]}"
371,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94098939538674]}"
372,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94098939538674]}"
373,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94098939538674]}"
374,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94098939538674]}"
375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94098939538674]}"
376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94098939538674]}"
377,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94098939538674]}"
378,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94098939538674]}"
379,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94107922691515]}"
380,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94107922691515]}"
381,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94107922691515]}"
382,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94107922691515]}"
383,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94107922691515]}"
384,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94107922691515]}"
385,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94107922691515]}"
386,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94107922691515]}"
387,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94107922691515]}"
388,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94107922691515]}"
389,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94107922691515]}"
390,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94107922691515]}"
391,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94107922691515]}"
392,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94107922691515]}"
393,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94107922691515]}"
394,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94107922691515]}"
395,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94107922691515]}"
396,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94107922691515]}"
397,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94107922691515]}"
398,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94107922691515]}"
399,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94107922691515]}"
400,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94107922691515]}"
401,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94107922691515]}"
402,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94107922691515]}"
403,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94107922691515]}"
404,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94107922691515]}"
405,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94107922691515]}"
406,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94107922691515]}"
407,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94107922691515]}"
408,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94107922691515]}"
409,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94107922691515]}"
410,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94107922691515]}"
411,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94107922691515]}"
412,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94107922691515]}"
413,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94107922691515]}"
414,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94107922691515]}"
415,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94107922691515]}"
416,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94107922691515]}"
417,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94107922691515]}"
418,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94107922691515]}"
419,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94107922691515]}"
420,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94107922691515]}"
421,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94107922691515]}"
422,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94107922691515]}"
423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94107922691515]}"
424,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94107922691515]}"
425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.941169058443556]}"
426,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.941169058443556]}"
427,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.941169058443556]}"
428,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.941169058443556]}"
429,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.941169058443556]}"
430,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.941169058443556]}"
431,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.941169058443556]}"
432,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.941169058443556]}"
433,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.941169058443556]}"
434,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.941169058443556]}"
435,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.941169058443556]}"
436,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.941169058443556]}"
437,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.941169058443556]}"
438,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.941169058443556]}"
439,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.941169058443556]}"
440,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.941169058443556]}"
441,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.941169058443556]}"
