system:index,B2,B3,B4,B8,NDVI,cluster,.geo
13739,535.0,786.0,894.0,1956.0,0.37263158,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.94943355905746]}"
13740,592.0,881.0,968.0,2214.0,0.39157763,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.94943355905746]}"
13741,572.0,879.0,958.0,2208.0,0.39481997,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.94943355905746]}"
13742,456.0,706.0,677.0,2154.0,0.52172375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.94943355905746]}"
13743,456.0,706.0,677.0,2154.0,0.52172375,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.94943355905746]}"
13744,364.0,594.0,450.0,2382.0,0.6822034,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.94943355905746]}"
13745,364.0,594.0,450.0,2382.0,0.6822034,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.94943355905746]}"
13746,355.0,603.0,473.0,2618.0,0.6939502,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.94943355905746]}"
13747,485.0,742.0,774.0,2576.0,0.53791046,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.94943355905746]}"
13748,485.0,742.0,774.0,2576.0,0.53791046,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.94943355905746]}"
13749,580.0,850.0,954.0,2306.0,0.41472393,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92734123145858,50.94943355905746]}"
13750,479.0,700.0,761.0,2196.0,0.48528916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.927431062987,50.94943355905746]}"
13751,479.0,700.0,761.0,2196.0,0.48528916,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92752089451541,50.94943355905746]}"
13752,380.0,620.0,492.0,2370.0,0.6561845,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92761072604382,50.94943355905746]}"
13753,361.0,610.0,447.0,2464.0,0.69288903,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92770055757224,50.94943355905746]}"
13754,361.0,610.0,447.0,2464.0,0.69288903,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92779038910065,50.94943355905746]}"
13755,434.0,691.0,650.0,2454.0,0.5811856,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92788022062905,50.94943355905746]}"
13756,434.0,691.0,650.0,2454.0,0.5811856,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92797005215746,50.94943355905746]}"
13757,562.0,812.0,862.0,2194.0,0.43586388,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92805988368588,50.94943355905746]}"
13758,528.0,761.0,838.0,2068.0,0.4232622,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92814971521429,50.94943355905746]}"
13759,528.0,761.0,838.0,2068.0,0.4232622,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9282395467427,50.94943355905746]}"
13760,403.0,651.0,598.0,2286.0,0.5852982,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92832937827112,50.94943355905746]}"
13761,348.0,606.0,412.0,2488.0,0.7158621,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92841920979953,50.94943355905746]}"
13762,348.0,606.0,412.0,2488.0,0.7158621,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92850904132794,50.94943355905746]}"
13763,391.0,640.0,508.0,2492.0,0.6613333,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92859887285636,50.94943355905746]}"
13764,391.0,640.0,508.0,2492.0,0.6613333,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92868870438477,50.94943355905746]}"
13765,472.0,741.0,734.0,2376.0,0.52797425,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92877853591318,50.94943355905746]}"
13766,560.0,832.0,865.0,2148.0,0.42582145,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.94943355905746]}"
13767,560.0,832.0,865.0,2148.0,0.42582145,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92895819897,50.94943355905746]}"
13768,490.0,735.0,768.0,2150.0,0.47361207,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92904803049841,50.94943355905746]}"
13769,391.0,633.0,520.0,2456.0,0.6505376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92913786202682,50.94943355905746]}"
13770,391.0,633.0,520.0,2456.0,0.6505376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92922769355523,50.94943355905746]}"
13771,342.0,606.0,389.0,2670.0,0.74566853,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92931752508365,50.94943355905746]}"
13772,398.0,687.0,556.0,2586.0,0.6460853,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92940735661206,50.94943355905746]}"
13773,398.0,687.0,556.0,2586.0,0.6460853,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92949718814047,50.94943355905746]}"
13774,546.0,790.0,839.0,2348.0,0.47348604,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92958701966889,50.94943355905746]}"
13775,546.0,790.0,839.0,2348.0,0.47348604,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9296768511973,50.94943355905746]}"
13776,524.0,750.0,804.0,2294.0,0.48095545,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92976668272571,50.94943355905746]}"
13777,396.0,628.0,570.0,2598.0,0.6401515,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92985651425411,50.94943355905746]}"
13778,396.0,628.0,570.0,2598.0,0.6401515,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92994634578253,50.94943355905746]}"
13779,394.0,638.0,506.0,2722.0,0.68649316,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93003617731094,50.94943355905746]}"
13780,427.0,715.0,544.0,3112.0,0.702407,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93012600883935,50.94943355905746]}"
13781,427.0,715.0,544.0,3112.0,0.702407,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93021584036777,50.94943355905746]}"
13782,348.0,639.0,398.0,3296.0,0.78451544,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93030567189618,50.94943355905746]}"
13783,474.0,722.0,744.0,2584.0,0.55288464,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91198004010013,50.94952339058587]}"
13784,350.0,622.0,413.0,3064.0,0.7624389,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91206987162855,50.94952339058587]}"
13785,369.0,624.0,446.0,2830.0,0.72771674,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91215970315696,50.94952339058587]}"
13786,455.0,772.0,638.0,2624.0,0.60882896,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91224953468537,50.94952339058587]}"
13787,500.0,760.0,807.0,2250.0,0.4720314,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91233936621379,50.94952339058587]}"
13788,500.0,760.0,807.0,2250.0,0.4720314,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9124291977422,50.94952339058587]}"
13789,524.0,770.0,830.0,2352.0,0.47831553,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91251902927061,50.94952339058587]}"
13790,599.0,854.0,917.0,2098.0,0.39170814,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91260886079903,50.94952339058587]}"
13791,599.0,854.0,917.0,2098.0,0.39170814,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91269869232744,50.94952339058587]}"
13792,485.0,766.0,786.0,2304.0,0.49126214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91278852385585,50.94952339058587]}"
13793,485.0,766.0,786.0,2304.0,0.49126214,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91287835538427,50.94952339058587]}"
13794,345.0,606.0,450.0,2878.0,0.7295673,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91296818691266,50.94952339058587]}"
13795,286.0,579.0,342.0,3228.0,0.8084034,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91305801844108,50.94952339058587]}"
13796,286.0,579.0,342.0,3228.0,0.8084034,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94952339058587]}"
13797,370.0,650.0,507.0,2888.0,0.7013255,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94952339058587]}"
13798,506.0,748.0,810.0,2148.0,0.45233265,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94952339058587]}"
13799,506.0,748.0,810.0,2148.0,0.45233265,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94952339058587]}"
13800,536.0,768.0,826.0,1908.0,0.39575714,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94952339058587]}"
13801,536.0,768.0,826.0,1908.0,0.39575714,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94952339058587]}"
13802,408.0,648.0,576.0,2196.0,0.58441556,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94952339058587]}"
13803,352.0,574.0,422.0,2414.0,0.70239776,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94952339058587]}"
13804,352.0,574.0,422.0,2414.0,0.70239776,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94952339058587]}"
13805,342.0,596.0,442.0,2242.0,0.6706408,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94952339058587]}"
13806,417.0,670.0,616.0,2300.0,0.57750344,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94952339058587]}"
13807,417.0,670.0,616.0,2300.0,0.57750344,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94952339058587]}"
13808,509.0,750.0,748.0,1986.0,0.4528164,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94952339058587]}"
13809,432.0,672.0,620.0,2070.0,0.5390335,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94952339058587]}"
13810,432.0,672.0,620.0,2070.0,0.5390335,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94952339058587]}"
13811,336.0,556.0,448.0,2364.0,0.68136555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94952339058587]}"
13812,336.0,556.0,448.0,2364.0,0.68136555,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94952339058587]}"
13813,309.0,579.0,404.0,2514.0,0.72309804,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94952339058587]}"
13814,418.0,703.0,620.0,2404.0,0.5899471,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94952339058587]}"
13815,418.0,703.0,620.0,2404.0,0.5899471,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94952339058587]}"
13816,522.0,771.0,828.0,2056.0,0.4257975,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94952339058587]}"
13817,546.0,792.0,852.0,2116.0,0.42587602,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94952339058587]}"
13818,546.0,792.0,852.0,2116.0,0.42587602,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94952339058587]}"
13819,452.0,702.0,664.0,2332.0,0.5567423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94952339058587]}"
13820,452.0,702.0,664.0,2332.0,0.5567423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94952339058587]}"
13821,360.0,650.0,452.0,2490.0,0.692726,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94952339058587]}"
13822,363.0,650.0,457.0,2618.0,0.7027642,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94952339058587]}"
13823,363.0,650.0,457.0,2618.0,0.7027642,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94952339058587]}"
13824,442.0,692.0,634.0,2558.0,0.6027569,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94952339058587]}"
13825,397.0,642.0,573.0,2586.0,0.637227,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94952339058587]}"
13826,397.0,642.0,573.0,2586.0,0.637227,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94952339058587]}"
13827,509.0,776.0,836.0,2144.0,0.43892616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94952339058587]}"
13828,509.0,776.0,836.0,2144.0,0.43892616,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94952339058587]}"
13829,539.0,768.0,845.0,2046.0,0.41542718,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94952339058587]}"
13830,426.0,680.0,643.0,2284.0,0.5606423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94952339058587]}"
13831,426.0,680.0,643.0,2284.0,0.5606423,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94952339058587]}"
13832,348.0,594.0,446.0,2454.0,0.6924138,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94952339058587]}"
13833,384.0,636.0,511.0,2474.0,0.65762144,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94952339058587]}"
13834,384.0,636.0,511.0,2474.0,0.65762144,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94952339058587]}"
13835,455.0,711.0,708.0,2296.0,0.52862847,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94952339058587]}"
13836,582.0,806.0,868.0,2280.0,0.44853875,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94952339058587]}"
13837,582.0,806.0,868.0,2280.0,0.44853875,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94952339058587]}"
13838,490.0,730.0,745.0,2270.0,0.5058043,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94952339058587]}"
13839,490.0,730.0,745.0,2270.0,0.5058043,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94952339058587]}"
13840,365.0,610.0,466.0,2590.0,0.69502616,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94952339058587]}"
13841,349.0,628.0,396.0,3038.0,0.7693652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94952339058587]}"
13842,349.0,628.0,396.0,3038.0,0.7693652,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94952339058587]}"
13843,400.0,682.0,536.0,2872.0,0.685446,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94952339058587]}"
13844,514.0,753.0,816.0,2338.0,0.48256183,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94952339058587]}"
13845,514.0,753.0,816.0,2338.0,0.48256183,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94952339058587]}"
13846,497.0,748.0,766.0,2182.0,0.48032564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94952339058587]}"
13847,497.0,748.0,766.0,2182.0,0.48032564,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94952339058587]}"
13848,385.0,610.0,517.0,2520.0,0.6595324,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94952339058587]}"
13849,314.0,586.0,366.0,2906.0,0.7762836,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94952339058587]}"
13850,314.0,586.0,366.0,2906.0,0.7762836,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94952339058587]}"
13851,343.0,648.0,433.0,3086.0,0.7539074,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94952339058587]}"
13852,484.0,746.0,678.0,2890.0,0.6199552,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94952339058587]}"
13853,484.0,746.0,678.0,2890.0,0.6199552,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94952339058587]}"
13854,550.0,810.0,838.0,2358.0,0.4755945,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94952339058587]}"
13855,484.0,708.0,694.0,2310.0,0.5379494,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94952339058587]}"
13856,484.0,708.0,694.0,2310.0,0.5379494,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94952339058587]}"
13857,378.0,606.0,504.0,2520.0,0.6666667,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94952339058587]}"
13858,378.0,606.0,504.0,2520.0,0.6666667,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94952339058587]}"
13859,345.0,582.0,424.0,2720.0,0.7302799,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94952339058587]}"
13860,408.0,684.0,576.0,2854.0,0.6641399,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94952339058587]}"
13861,408.0,684.0,576.0,2854.0,0.6641399,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94952339058587]}"
13862,526.0,821.0,852.0,2466.0,0.48643762,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94952339058587]}"
13863,559.0,809.0,860.0,2234.0,0.44408533,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94952339058587]}"
13864,559.0,809.0,860.0,2234.0,0.44408533,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94952339058587]}"
13865,570.0,781.0,876.0,2154.0,0.42178217,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94952339058587]}"
13866,570.0,781.0,876.0,2154.0,0.42178217,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94952339058587]}"
13867,473.0,687.0,694.0,2228.0,0.52498287,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94952339058587]}"
13868,400.0,636.0,535.0,2524.0,0.65021247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94952339058587]}"
13869,400.0,636.0,535.0,2524.0,0.65021247,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.94952339058587]}"
13870,395.0,624.0,500.0,2630.0,0.6805112,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.94952339058587]}"
13871,477.0,718.0,714.0,2596.0,0.56858003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.94952339058587]}"
13872,477.0,718.0,714.0,2596.0,0.56858003,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.94952339058587]}"
13873,588.0,802.0,890.0,2280.0,0.4384858,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.94952339058587]}"
13874,498.0,728.0,708.0,2262.0,0.52323234,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.94952339058587]}"
13875,498.0,728.0,708.0,2262.0,0.52323234,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.94952339058587]}"
13876,356.0,576.0,468.0,2496.0,0.68421054,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.94952339058587]}"
